CELLNAME	DRUG	AUC
U251	49842	0.6241
U251	49842	0.7265
U251	49842	0.6249
U251	49842	0.5722
U251	49842	0.3273
U251	49842	0.3884
U251	49842	0.5869
U251	49842	0.6392
U251	49842	0.45799999999999996
U251	49842	0.5002
U251	49842	0.5021
U251	49842	0.5305
U251	49842	0.4626
U251	49842	0.3501
U251	49842	0.5298
U251	49842	0.4803
U251	49842	0.5966
U251	49842	0.45299999999999996
U251	49842	0.4426
U251	49842	0.3423
U251	49842	0.6271
U251	49842	0.5425
U251	49842	0.3866
U251	49842	0.3404
U251	49842	0.5597
U251	49842	0.3587
U251	49842	0.5776
U251	49842	0.4148
U251	49842	0.4476
U251	49842	0.4674
U251	49842	0.7431
U251	49842	0.5575
U251	49842	0.5656
U251	49842	0.6542
U251	49842	0.65
U251	49842	0.4117
U251	49842	0.5273
U251	49842	0.5392
U251	49842	0.6948
U251	49842	0.3379
U251	49842	0.3624
U251	49842	0.3816
U251	49842	0.8109999999999999
U251	49842	0.6256
U251	49842	0.4737
U251	49842	0.4465
U251	49842	0.4402
U251	49842	0.5671
U251	49842	0.3889
U251	49842	0.4814
U251	49842	0.7176
U251	49842	0.6457
U251	49842	0.4994
U251	49842	0.6032
U251	49842	0.6198
U251	49842	0.541
U251	49842	0.2563
U251	49842	0.564
U251	49842	0.4535
U251	49842	0.5744
U251	49842	0.5403
U251	49842	0.3466
U251	49842	0.373
U251	49842	0.6005
U251	49842	0.6351
U251	49842	0.5304
U251	49842	0.6557
U251	49842	0.5695
U251	49842	0.3969
U251	49842	0.5298
U251	49842	0.4666
U251	49842	0.563
U251	49842	0.4823
U251	49842	0.5503
U251	49842	0.6705
U251	49842	0.3585
U251	49842	0.6697
U251	49842	0.4237
U251	49842	0.4571
U251	49842	0.4417
U251	49842	0.3454
U251	49842	0.5695
U251	49842	0.3121
U251	49842	0.6231
U251	49842	0.4612
U251	527017	0.9596
U251	527017	0.9266
U251	527017	0.8291
U251	527017	0.8919
U251	527017	0.9748
U251	53477	0.9755
U251	5364	0.9894
U251	5366	0.975
U251	56423	0.9983
U251	57197	0.9988
U251	57197	0.9863
U251	5751	0.9589
U251	59272	0.875
U251	59687	0.9712
U251	59687	0.9516
U251	602670	0.9757
U251	602670	0.9476
U251	602670	0.9823
U251	602670	0.9743
U251	602670	0.9837
U251	602670	0.9993
U251	602670	0.9977
U251	602670	0.995
U251	602670	0.9690000000000001
U251	602670	0.9793
U251	602670	0.9979
U251	602670	0.9778
U251	606170	0.9982
U251	606170	1.0
U251	606170	0.9665
U251	606170	0.9999
U251	606170	0.9911
U251	606170	0.9999
U251	606170	0.9998
U251	606170	1.0
U251	606170	0.9986
U251	606170	0.9489
U251	606170	0.9716
U251	606698	0.7333
U251	606698	0.7349
U251	606869	0.8427
U251	606869	0.7716
U251	606869	0.8352
U251	608000	0.9463
U251	608000	0.9614
U251	608210	0.564
U251	608210	0.6189
U251	609699	0.653
U251	609699	0.6623
U251	609699	0.5718
U251	609699	0.5924
U251	609699	0.5376
U251	609699	0.6872
U251	609699	0.541
U251	609699	0.6673
U251	609699	0.4328
U251	609699	0.5336
U251	609699	0.6526
U251	609699	0.5732
U251	609699	0.4967
U251	609699	0.7413
U251	609699	0.5821
U251	609699	0.7836
U251	609699	0.6961
U251	612049	0.9907
U251	612049	0.9759
U251	612049	1.0
U251	612049	1.0
U251	612049	1.0
U251	612049	1.0
U251	612049	0.9913
U251	612049	0.8941
U251	612049	0.9863
U251	612049	0.9895
U251	612049	0.9884
U251	613327	0.7398
U251	613327	0.7321
U251	613327	0.583
U251	613327	0.8337
U251	613327	0.8048
U251	613327	0.7703
U251	613327	0.7571
U251	613327	0.7726
U251	613327	0.8313
U251	613327	0.7404
U251	613680	0.9203
U251	614826	0.9955
U251	614826	0.9631
U251	614826	0.9874
U251	614826	0.9974
U251	614826	0.9982
U251	614826	0.9891
U251	615296	0.9686
U251	616348	0.8833
U251	616348	0.8426
U251	616348	0.8353
U251	616348	0.8964
U251	616348	0.8727
U251	616348	0.8579
U251	616348	0.8808
U251	616348	0.8992
U251	620107	0.8653
U251	62791	0.8771
U251	62791	0.9694
U251	628503	0.6329
U251	628503	0.5072
U251	628503	0.6587
U251	628503	0.6084
U251	628503	0.4804
U251	628503	0.5211
U251	628503	0.6726
U251	630176	0.095
U251	630176	0.0511
U251	630176	0.3349
U251	630176	0.2761
U251	630176	0.1125
U251	630176	0.3646
U251	630176	0.0481
U251	630176	0.4887
U251	630176	0.6946
U251	630176	0.2535
U251	630176	0.0572
U251	630176	0.525
U251	630176	0.4575
U251	630176	0.4243
U251	630176	0.2795
U251	630176	0.3503
U251	633770	0.9879
U251	633781	0.731
U251	633782	0.8241
U251	63878	0.8969
U251	63878	0.8518
U251	63878	0.8729
U251	63878	0.8741
U251	63878	0.97
U251	63878	0.8557
U251	63878	0.8519
U251	63878	0.8776
U251	63878	0.8678
U251	63878	0.897
U251	63878	0.8411
U251	63878	0.8189
U251	63878	0.851
U251	63878	0.892
U251	63878	0.8897
U251	63878	0.857
U251	63878	0.9319
U251	63878	0.8889
U251	63878	0.8016
U251	63878	0.882
U251	63878	0.9047
U251	63878	0.8943
U251	63878	0.8436
U251	63878	0.8626
U251	63878	0.8906
U251	63878	0.8868
U251	63878	0.8067
U251	63878	0.8851
U251	63878	0.862
U251	63878	0.8959
U251	63878	0.8584
U251	63878	0.8365
U251	63878	0.8898
U251	63878	0.9066
U251	63878	0.8579
U251	63878	0.8583
U251	63878	0.8156
U251	63878	0.8368
U251	63878	0.8701
U251	63878	0.8648
U251	63878	0.8581
U251	63878	0.84
U251	63878	0.8922
U251	63878	0.8351
U251	63878	0.8618
U251	63878	0.8742
U251	63878	0.8703
U251	63878	0.8248
U251	63878	0.8818
U251	63878	0.8904
U251	63878	0.8757
U251	63878	0.8573
U251	63878	0.9173
U251	63878	0.871
U251	63878	0.88
U251	63878	0.8695
U251	63878	0.8574
U251	63878	0.912
U251	63878	0.9153
U251	63878	0.8341
U251	63878	0.8563
U251	63878	0.8647
U251	63878	0.9029
U251	63878	0.8896
U251	63878	0.8798
U251	63878	0.8742
U251	63878	0.9444
U251	63878	0.9542
U251	63878	0.8697
U251	63878	0.8746
U251	63878	0.905
U251	63878	0.9377
U251	63878	0.8851
U251	63878	0.9125
U251	63878	0.8493
U251	63878	0.9542
U251	63878	0.9002
U251	63878	0.879
U251	63878	0.9074
U251	63878	0.9247
U251	63878	0.9127
U251	63878	0.8467
U251	63878	0.902
U251	63878	0.9172
U251	63878	0.8961
U251	63878	0.8955
U251	63878	0.9135
U251	63878	0.9061
U251	63878	0.905
U251	63878	0.8569
U251	63878	0.8959999999999999
U251	63878	0.8836
U251	63878	0.8858
U251	63878	0.8889
U251	63878	0.8482
U251	63878	0.8734
U251	63878	0.9223
U251	63878	0.8483
U251	63878	0.8513
U251	63878	0.9001
U251	63878	0.8758
U251	63878	0.9075
U251	63878	0.871
U251	63878	0.8749
U251	63878	0.915
U251	63878	0.8705
U251	63878	0.9178
U251	63878	0.8635
U251	63878	0.8944
U251	63878	0.9106
U251	63878	0.8228
U251	63878	0.9214
U251	63878	0.86
U251	63878	0.5645
U251	63878	0.865
U251	63878	0.8527
U251	63878	0.9429
U251	63878	0.91
U251	63878	0.9077
U251	63878	0.9193
U251	639186	0.8487
U251	6396	0.9379
U251	6396	0.9411
U251	6396	0.9974
U251	6396	0.9606
U251	6396	0.9684
U251	6396	0.9616
U251	6396	0.9778
U251	6396	0.9645
U251	6396	0.9613
U251	6396	0.9809
U251	6396	0.965
U251	6396	0.9682
U251	6396	0.7951
U251	6396	0.9693
U251	6396	0.9648
U251	6396	0.9577
U251	6396	0.9718
U251	6396	0.9665
U251	6396	0.9719
U251	6396	0.9611
U251	6396	0.9694
U251	6396	0.9511
U251	6396	0.9682
U251	6396	0.9734
U251	6396	0.9745
U251	6396	0.9708
U251	6396	0.9372
U251	6396	0.9624
U251	6396	0.9559
U251	6396	0.9748
U251	6396	0.975
U251	6396	0.9847
U251	6396	0.9874
U251	6396	0.9485
U251	6396	0.9789
U251	6396	0.9670000000000001
U251	6396	0.9752
U251	6396	0.9983
U251	6396	0.9812
U251	6396	0.9791
U251	6396	0.9448
U251	6396	0.9853
U251	6396	0.9546
U251	6396	0.9516
U251	6396	0.9705
U251	6396	0.9161
U251	6396	0.9553
U251	6396	0.9702
U251	6396	0.977
U251	6396	0.9797
U251	6396	0.9652
U251	6396	0.9796
U251	6396	0.9791
U251	6396	0.977
U251	6396	0.9755
U251	6396	0.9837
U251	6396	0.9738
U251	6396	0.9738
U251	6396	0.9724
U251	6396	0.9661
U251	6396	0.9749
U251	6396	0.9831
U251	6396	0.9774
U251	6396	0.9743
U251	6396	0.9514
U251	6396	0.8679
U251	6396	0.8859999999999999
U251	6396	0.8793
U251	6396	0.8594
U251	6396	0.9811
U251	6396	0.9686
U251	6396	0.987
U251	6396	0.9832
U251	6396	0.9794
U251	6396	0.9688
U251	6396	0.9774
U251	6396	0.9801
U251	6396	0.9789
U251	6396	0.9679
U251	6396	0.9620000000000001
U251	6396	0.9788
U251	6396	0.9842
U251	6396	0.9788
U251	6396	0.9722
U251	6396	0.9846
U251	6396	0.9795
U251	6396	0.9885
U251	6396	0.9741
U251	6396	0.9766
U251	6396	0.9867
U251	6396	0.9869
U251	6396	0.9819
U251	6396	0.9740000000000001
U251	6396	0.9499
U251	6396	0.9891
U251	6396	0.9396
U251	6396	0.9479
U251	6396	0.9656
U251	6396	0.9866
U251	6396	0.9674
U251	6396	0.9749
U251	6396	0.9478
U251	6396	0.9716
U251	6396	0.9833
U251	6396	0.9774
U251	6396	0.9772
U251	6396	0.9825
U251	6396	0.9862
U251	6396	0.9806
U251	6396	0.9964
U251	6396	0.9755
U251	6396	0.966
U251	6396	0.9727
U251	6396	0.9889
U251	6396	0.9445
U251	6396	0.9584
U251	6396	0.9551
U251	6396	0.9907
U251	6396	0.9704
U251	6396	0.9734
U251	6396	0.9881
U251	6396	0.9809
U251	6396	0.9526
U251	6396	0.9763
U251	6396	0.9723
U251	6396	0.978
U251	6396	0.9704
U251	6396	0.9649
U251	6396	0.985
U251	6396	0.9703
U251	6396	0.968
U251	641530	0.9694
U251	648766	0.6725
U251	648766	0.1243
U251	648766	0.5405
U251	648766	0.5074
U251	648766	0.8333
U251	652104	0.889
U251	656576	0.758
U251	656576	0.8863
U251	656576	0.8454
U251	661749	0.9962
U251	664312	0.9994
U251	665970	0.9622
U251	666076	1.0
U251	66847	0.9942
U251	673596	0.5787
U251	673596	0.5
U251	673596	0.5852
U251	673596	0.3015
U251	67574	0.5136
U251	67574	0.5
U251	67574	0.5815
U251	67574	0.4988
U251	67574	0.441
U251	67574	0.6277
U251	67574	0.3159
U251	67574	0.615
U251	67574	0.8387
U251	67574	0.3347
U251	67574	0.4807
U251	67574	0.6458
U251	67574	0.3684
U251	67574	0.7058
U251	67574	0.4055
U251	67574	0.4557
U251	67574	0.3264
U251	67574	0.57
U251	67574	0.62
U251	67574	0.5068
U251	67574	0.6225
U251	67574	0.6235
U251	67574	0.226
U251	67574	0.6183
U251	67574	0.5522
U251	67574	0.6565
U251	67574	0.4937
U251	67574	0.6745
U251	67574	0.4213
U251	67574	0.5489999999999999
U251	67574	0.4222
U251	67574	0.6295
U251	67574	0.5259
U251	67574	0.5623
U251	67574	0.575
U251	67574	0.3831
U251	67574	0.5924
U251	67574	0.6587
U251	67574	0.4691
U251	67574	0.5427
U251	67574	0.3191
U251	67574	0.3254
U251	67574	0.6818
U251	67574	0.7649
U251	67574	0.5445
U251	67574	0.3882
U251	67574	0.513
U251	67574	0.5334
U251	67574	0.5844
U251	67574	0.6406
U251	67574	0.5412
U251	67574	0.579
U251	67574	0.5137
U251	67574	0.5456
U251	67574	0.3452
U251	67574	0.5844
U251	67574	0.8436
U251	67574	0.5544
U251	67574	0.6815
U251	67574	0.6161
U251	676879	0.8629
U251	676879	0.8524
U251	677411	0.9221
U251	681239	0.5478
U251	681239	0.6352
U251	681239	0.6123
U251	681239	0.4449
U251	681239	0.4783
U251	681239	0.4693
U251	683863	0.7013
U251	683863	0.8097
U251	683864	0.7979999999999999
U251	683864	0.8012
U251	683864	0.8676
U251	683864	0.6857
U251	683864	0.7689
U251	685701	0.9679
U251	686673	0.9999
U251	686673	0.9986
U251	693184	0.9516
U251	693184	0.9622
U251	697855	0.9283
U251	697979	0.9883
U251	697979	0.8333
U251	698037	0.8891
U251	698037	0.8725
U251	701852	0.8543
U251	701852	0.7473
U251	701852	0.8161
U251	701852	0.7955
U251	701852	0.9165
U251	701852	0.8240000000000001
U251	701852	0.8241
U251	701852	0.8804
U251	701852	0.7677
U251	702294	0.9633
U251	702294	0.9895
U251	706363	0.7751
U251	706363	0.7975
U251	707389	0.8333
U251	707389	0.5471
U251	707389	0.8333
U251	707389	0.6055
U251	707389	0.4265
U251	707389	0.8333
U251	71047	0.9913
U251	712571	0.8534
U251	712807	1.0
U251	712807	0.9989
U251	713563	0.9069
U251	713563	0.9736
U251	71423	0.9667
U251	715055	0.8693
U251	715055	0.8623
U251	718781	0.9398
U251	718781	0.9103
U251	718781	0.9189
U251	718781	0.9321
U251	718781	0.9186
U251	718781	0.9281
U251	718781	0.9420000000000001
U251	718781	0.9234
U251	718781	0.9429
U251	719276	0.9499
U251	719276	0.9199
U251	719344	1.0
U251	719344	0.9998
U251	719345	0.9995
U251	719345	1.0
U251	719627	0.8856
U251	721075	0.9142
U251	721517	0.9458
U251	721517	0.9882
U251	722664	0.8482
U251	724772	0.8046
U251	726630	0.8114
U251	727989	0.9147
U251	727989	0.8039
U251	728073	0.6079
U251	728073	0.6316
U251	732517	0.8632
U251	732517	0.8399
U251	732517	0.8599
U251	732517	0.8506
U251	732517	0.8517
U251	732517	0.8206
U251	733504	0.7363
U251	733504	0.7341
U251	737754	0.8981
U251	737754	0.9138
U251	737754	0.8952
U251	740	0.7079
U251	740	0.8057
U251	740	0.9922
U251	740	0.6921
U251	740	0.6559
U251	740	0.7806
U251	740	0.8392
U251	740	0.8164
U251	740	0.8108
U251	740	0.5165
U251	740	0.6538
U251	740	0.868
U251	740	0.8323
U251	740	0.7657
U251	740	0.6886
U251	740	0.6287
U251	740	0.7869
U251	740	0.6432
U251	740	0.7596
U251	740	0.6378
U251	740	0.7749
U251	740	0.7266
U251	740	0.7893
U251	740	0.7743
U251	740	0.6449
U251	740	0.7137
U251	740	0.7152
U251	740	0.7476
U251	740	0.7238
U251	740	0.7598
U251	740	0.7691
U251	740	0.6789
U251	740	0.7988
U251	740	0.7265
U251	740	0.8128
U251	740	0.562
U251	740	0.7511
U251	740	0.7187
U251	740	0.8128
U251	740	0.6353
U251	740	0.7524
U251	740	0.6825
U251	740	0.644
U251	740	0.8174
U251	740	0.8255
U251	740	0.7878
U251	740	0.7579
U251	740	0.7029
U251	740	0.6615
U251	740	0.6579999999999999
U251	740	0.7626
U251	740	0.7976
U251	740	0.7981
U251	740	0.7485
U251	740	0.8019
U251	740	0.6467
U251	740	0.7862
U251	740	0.8333
U251	740	0.7167
U251	740	0.7358
U251	740	0.7497
U251	740	0.7844
U251	740	0.8238
U251	740	0.8344
U251	740	0.8253
U251	740	0.8102
U251	740	0.7748
U251	740	0.7145
U251	740	0.8335
U251	740	0.7737
U251	740	0.8675
U251	740	0.7965
U251	740	0.7561
U251	740	0.8036
U251	740	0.8239
U251	740	0.7522
U251	740	0.7683
U251	740	0.8176
U251	740	0.8493
U251	740	0.7655
U251	740	0.8081
U251	740	0.8332
U251	740	0.7876
U251	740	0.6942
U251	740	0.8001
U251	740	0.8412
U251	740	0.7035
U251	740	0.8092
U251	740	0.8852
U251	740	0.7701
U251	740	0.7152
U251	740	0.7533
U251	740	0.7823
U251	740	0.8518
U251	740	0.6890000000000001
U251	740	0.7024
U251	740	0.7179
U251	740	0.6864
U251	740	0.8194
U251	740	0.6433
U251	740	0.7363
U251	740	0.8339
U251	740	0.8006
U251	740	0.8075
U251	740	0.6787
U251	740	0.8128
U251	740	0.7355
U251	740	0.6343
U251	740	0.8164
U251	740	0.6657
U251	740	0.6115
U251	740	0.7536
U251	740	0.7469
U251	740	0.8626
U251	740	0.8377
U251	740	0.8132
U251	740	0.7004
U251	740	0.782
U251	740	0.8773
U251	740	0.9829
U251	740	0.7501
U251	740	0.8221
U251	740	0.8185
U251	741078	0.8795
U251	741078	0.9065
U251	741078	0.8667
U251	741485	0.9978
U251	743414	0.927
U251	743414	0.941
U251	744009	0.9614
U251	745750	0.8605
U251	745750	0.8908
U251	745750	0.8796
U251	745750	0.8839
U251	746847	0.992
U251	747167	0.8363
U251	747167	0.8597
U251	747599	0.826
U251	747599	0.8326
U251	747856	0.9286
U251	747971	0.7406
U251	747971	0.8459
U251	747971	0.8352
U251	747971	0.7529
U251	747972	0.9788
U251	747973	0.0843
U251	747973	0.3475
U251	747973	0.0336
U251	747974	0.8622
U251	747974	0.8747
U251	749226	0.9032
U251	749227	0.897
U251	750	0.9972
U251	750	0.9999
U251	750	0.9999
U251	750	0.9866
U251	750	0.9999
U251	750	0.9982
U251	750	0.9998
U251	750	0.9886
U251	750	0.9931
U251	750	0.9852
U251	750	0.9998
U251	750	0.9819
U251	750	0.9836
U251	750	0.9349
U251	750	0.9916
U251	750	0.9597
U251	750	0.9921
U251	750	0.9928
U251	750	0.9995
U251	750	0.9827
U251	750	0.9999
U251	750	0.9869
U251	750	0.9999
U251	750	0.9949
U251	750	0.9927
U251	750	0.9885
U251	750	0.9863
U251	750	0.9959
U251	750	0.785
U251	750	0.9978
U251	750	0.9999
U251	750	0.9889
U251	750	0.9879
U251	750	0.9924
U251	750	0.9947
U251	750	0.8968
U251	750	0.9724
U251	750	0.9965
U251	750	0.9849
U251	750	0.9979
U251	750	0.9853
U251	750	0.9951
U251	750	0.985
U251	750	0.9895
U251	750	0.9835
U251	750	0.9966
U251	750	0.9931
U251	750	0.9976
U251	750	0.9978
U251	750	0.9999
U251	750690	0.8164
U251	750690	0.8242
U251	750690	0.7631
U251	750690	0.8440000000000001
U251	750690	0.8156
U251	750690	0.8
U251	750691	0.7407
U251	750691	0.7391
U251	751548	0.72
U251	751548	0.7382
U251	752	0.8127
U251	752	0.9032
U251	752	0.8836
U251	752	0.8909
U251	752	0.9039
U251	752	0.8668
U251	752	0.9351
U251	752	0.9036
U251	752	0.8841
U251	752	0.8616
U251	752	0.8738
U251	752	0.8986
U251	752	0.8664
U251	752	0.8711
U251	752	0.8775
U251	752	0.8744
U251	752	0.8895
U251	752	0.8708
U251	752	0.8978
U251	752	0.8371
U251	752	0.867
U251	752	0.9009999999999999
U251	752	0.9083
U251	752	0.8911
U251	752	0.8824
U251	752	0.8911
U251	752	0.871
U251	752	0.8914
U251	752	0.8878
U251	752	0.8918
U251	752	0.8841
U251	752	0.8476
U251	752	0.8595
U251	752	0.9309
U251	752	0.8851
U251	752	0.8661
U251	752	0.8732
U251	752	0.7943
U251	752	0.8609
U251	752	0.8577
U251	752	0.8831
U251	752	0.8667
U251	752	0.8977
U251	752	0.8741
U251	752	0.8626
U251	752	0.8674
U251	752	0.8739
U251	752	0.8919
U251	752	0.9101
U251	752	0.893
U251	752	0.8892
U251	752	0.8939
U251	752	0.8847
U251	752	0.8846
U251	752	0.914
U251	752	0.9035
U251	752	0.9017
U251	752	0.9123
U251	752	0.9042
U251	752	0.8802
U251	752	0.8907
U251	752	0.8961
U251	752	0.8943
U251	752	0.8906
U251	752	0.8743
U251	752	0.8922
U251	752	0.8976
U251	752	0.8798
U251	752	0.935
U251	752	0.898
U251	752	0.8867
U251	752	0.8807
U251	752	0.8782
U251	752	0.8776
U251	752	0.9059999999999999
U251	752	0.8808
U251	752	0.9236
U251	752	0.9062
U251	752	0.8846
U251	752	0.8854
U251	752	0.9039
U251	752	0.8959999999999999
U251	752	0.8722
U251	752	0.9065
U251	752	0.8502
U251	752	0.8963
U251	752	0.877
U251	752	0.8901
U251	752	0.8832
U251	752	0.9173
U251	752	0.8844
U251	752	0.9409
U251	752	0.9111
U251	752	0.9225
U251	752	0.9104
U251	752	0.9025
U251	752	0.9034
U251	752	0.8822
U251	752	0.8794
U251	752	0.9087
U251	752	0.9603
U251	752	0.9614
U251	752	0.934
U251	752	0.9078
U251	752	0.8676
U251	752	0.8533
U251	752	0.863
U251	752	0.8774
U251	752	0.8925
U251	752	0.9079
U251	752	0.9173
U251	752	0.6961
U251	752	0.8677
U251	752	0.8859999999999999
U251	752	0.8887
U251	752	0.8998
U251	752	0.8683
U251	752	0.8965
U251	752	0.8635
U251	752	0.8721
U251	752	0.9043
U251	752	0.8771
U251	752	0.8502
U251	752782	0.8919
U251	753686	0.9281
U251	754143	0.3092
U251	754230	0.6789
U251	754230	0.6324
U251	754355	0.8997
U251	754363	0.982
U251	754771	0.8574
U251	755	0.9191
U251	755	0.9274
U251	755	0.9217
U251	755	0.8803
U251	755	0.9337
U251	755	0.9379
U251	755	0.9209
U251	755	0.8871
U251	755	0.8886
U251	755	0.9139
U251	755	0.8871
U251	755	0.8739
U251	755	0.9055
U251	755	0.9074
U251	755	0.9112
U251	755	0.8954
U251	755	0.9276
U251	755	0.8508
U251	755	0.9118
U251	755	0.9081
U251	755	0.9256
U251	755	0.9213
U251	755	0.935
U251	755	0.9061
U251	755	0.8958
U251	755	0.9048
U251	755	0.9139
U251	755	0.8739
U251	755	0.9221
U251	755	0.8857
U251	755	0.9011
U251	755	0.9252
U251	755	0.9229999999999999
U251	755	0.8998
U251	755	0.9236
U251	755	0.8481
U251	755	0.8947
U251	755	0.8269
U251	755	0.9219
U251	755	0.8935
U251	755	0.9083
U251	755	0.8978
U251	755	0.9033
U251	755	0.9009999999999999
U251	755	0.889
U251	755	0.9281
U251	755	0.9201
U251	755	0.9145
U251	755	0.9153
U251	755	0.9122
U251	755	0.927
U251	755	0.914
U251	755	0.9105
U251	755	0.9359
U251	755	0.9095
U251	755	0.915
U251	755	0.9299
U251	755	0.9079
U251	755	0.9645
U251	755	0.9206
U251	755	0.9216
U251	755	0.9195
U251	755	0.9212
U251	755	0.9325
U251	755	0.9352
U251	755	0.9055
U251	755	0.9228
U251	755	0.9201
U251	755	0.9433
U251	755	0.9311
U251	755	0.898
U251	755	0.9248
U251	755	0.9474
U251	755	0.9202
U251	755	0.924
U251	755	0.9555
U251	755	0.9315
U251	755	0.9297
U251	755	0.9176
U251	755	0.9306
U251	755	0.9435
U251	755	0.9074
U251	755	0.9604
U251	755	0.9394
U251	755	0.9305
U251	755	0.9309999999999999
U251	755	0.9019
U251	755	0.9325
U251	755	0.9228
U251	755	0.9507
U251	755	0.9524
U251	755	0.9552
U251	755	0.9402
U251	755	0.9098
U251	755	0.9424
U251	755	0.9461
U251	755	0.9187
U251	755	0.9388
U251	755	0.8918
U251	755	0.9483
U251	755	0.9295
U251	755	0.9205
U251	755	0.8816
U251	755	0.9423
U251	755	0.9657
U251	755	0.9241
U251	755	0.9676
U251	755	0.8344
U251	755	0.9332
U251	755	0.9259
U251	755	0.9338
U251	755	0.9501
U251	755	0.9278
U251	755	0.9792
U251	755	0.9429
U251	755	0.9278
U251	755	0.9291
U251	755	0.9245
U251	755	0.9192
U251	75520	0.9026
U251	75520	0.8732
U251	755389	0.784
U251	755389	0.7904
U251	755400	0.8379
U251	755401	0.9926
U251	755404	0.9939
U251	755605	0.9444
U251	755606	0.7705
U251	755606	0.7905
U251	755606	0.8129
U251	755606	0.7877
U251	755764	0.8619
U251	755767	0.8996
U251	755767	0.8681
U251	755768	0.8484
U251	755809	0.8168
U251	755841	0.494
U251	755841	0.5824
U251	755871	0.7824
U251	755880	0.7058
U251	755880	0.7612
U251	755980	0.8878
U251	755984	0.9769
U251	755985	1.0
U251	755986	0.9657
U251	756643	0.7534
U251	756643	0.7532
U251	756644	0.9129999999999999
U251	756645	0.8087
U251	756645	0.7904
U251	756647	0.7929999999999999
U251	756647	0.8089
U251	756655	0.5302
U251	756655	0.5772
U251	756656	0.8658
U251	756656	0.7947
U251	756659	0.8052
U251	756659	0.8303
U251	756661	0.8471
U251	756689	0.8237
U251	756700	0.8446
U251	756702	0.5797
U251	756702	0.5618
U251	756714	0.9667
U251	756717	0.5932
U251	756717	0.6013
U251	756738	0.5514
U251	756738	0.5111
U251	757	0.4508
U251	757	0.4913
U251	757	0.3877
U251	757	0.6593
U251	757	0.5842
U251	757	0.5134
U251	757	0.6427
U251	757	0.5973
U251	757	0.6371
U251	757	0.7638
U251	757	0.7219
U251	757027	0.8611
U251	757036	0.9224
U251	757050	0.6211
U251	757050	0.6076
U251	757087	0.8536
U251	757087	0.8375
U251	757098	0.9163
U251	757119	0.852
U251	757120	0.8901
U251	757306	0.912
U251	757307	0.7861
U251	757345	0.8105
U251	757348	0.8722
U251	757348	0.8504
U251	757363	0.5466
U251	757363	0.4998
U251	757369	0.77
U251	757384	0.5786
U251	757384	0.5206
U251	757400	0.8369
U251	757424	0.7868
U251	757424	0.7749
U251	757425	0.4736
U251	757425	0.4594
U251	757436	0.8567
U251	757436	0.9148
U251	757437	0.7265
U251	757437	0.7354
U251	757439	0.7117
U251	757439	0.7234
U251	757441	0.862
U251	757441	0.8615
U251	757443	0.9742
U251	757804	0.8226
U251	757804	0.7809
U251	757816	0.7855
U251	757838	0.8395
U251	757838	0.8209
U251	757854	0.7169
U251	757882	0.8187
U251	757882	0.8052
U251	758007	0.9043
U251	758007	0.9177
U251	758007	0.8918
U251	758183	0.6158
U251	758183	0.569
U251	758186	0.8443
U251	758194	0.8497
U251	758230	0.7381
U251	758230	0.7056
U251	758244	0.8190000000000001
U251	758244	0.8252
U251	758244	0.8164
U251	758246	0.752
U251	758246	0.7786
U251	758247	0.8639
U251	758247	0.8713
U251	758252	0.5332
U251	758252	0.4678
U251	758253	0.6041
U251	758253	0.6592
U251	758254	0.7136
U251	758254	0.7295
U251	758255	0.7757
U251	758255	0.7398
U251	758423	0.6563
U251	758423	0.6497
U251	758487	0.6902
U251	758487	0.7185
U251	758487	0.6972
U251	758612	0.8778
U251	758612	0.8419
U251	758645	0.7462
U251	758645	0.7127
U251	758662	0.8411
U251	758664	0.7262
U251	758664	0.7147
U251	758667	0.6237
U251	758667	0.6789
